2016-01-19 03:05:54,656 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (,x=288,y=319)

2016-01-19 03:06:31,898 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (1,x=258,y=397)

2016-01-19 03:06:36,886 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (3,x=309,y=332)

2016-01-19 03:06:37,821 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (1,x=309,y=332)

2016-01-19 03:06:38,321 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (2,x=309,y=332)

2016-01-19 03:06:40,190 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (5,x=310,y=328)

2016-01-19 03:06:40,707 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (4,x=310,y=328)

2016-01-19 03:50:08,957 INFO  [default] Mouse Move (x=348,y=312)

2016-01-19 03:50:08,957 INFO  [default] Mouse Move (x=348,y=310)

2016-01-19 03:50:08,957 INFO  [default] Mouse Move (x=350,y=310)

2016-01-19 03:50:08,958 INFO  [default] Mouse Move (x=352,y=310)

2016-01-19 03:50:08,958 INFO  [default] Mouse Move (x=354,y=308)

2016-01-19 03:50:08,958 INFO  [default] Mouse Move (x=356,y=308)

2016-01-19 03:50:08,974 INFO  [default] Mouse Move (x=357,y=308)

2016-01-19 03:50:08,974 INFO  [default] Mouse Move (x=359,y=306)

2016-01-19 03:50:08,974 INFO  [default] Mouse Move (x=361,y=306)

2016-01-19 03:50:08,974 INFO  [default] Mouse Move (x=363,y=306)

2016-01-19 03:50:08,974 INFO  [default] Mouse Move (x=365,y=305)

2016-01-19 03:50:08,974 INFO  [default] Mouse Move (x=366,y=305)

2016-01-19 03:50:08,974 INFO  [default] Mouse Move (x=368,y=303)

2016-01-19 03:50:08,974 INFO  [default] Mouse Move (x=370,y=303)

2016-01-19 03:50:08,974 INFO  [default] Mouse Move (x=372,y=303)

2016-01-19 03:50:08,990 INFO  [default] Mouse Move (x=374,y=301)

2016-01-19 03:50:08,991 INFO  [default] Mouse Move (x=375,y=301)

2016-01-19 03:50:08,991 INFO  [default] Mouse Move (x=377,y=301)

2016-01-19 03:50:08,991 INFO  [default] Mouse Move (x=379,y=299)

2016-01-19 03:50:08,991 INFO  [default] Mouse Move (x=381,y=299)

2016-01-19 03:50:08,991 INFO  [default] Mouse Move (x=381,y=298)

2016-01-19 03:50:08,991 INFO  [default] Mouse Move (x=383,y=298)

2016-01-19 03:50:08,991 INFO  [default] Mouse Move (x=384,y=296)

2016-01-19 03:50:08,991 INFO  [default] Mouse Move (x=386,y=296)

2016-01-19 03:50:09,007 INFO  [default] Mouse Move (x=388,y=296)

2016-01-19 03:50:09,007 INFO  [default] Mouse Move (x=389,y=296)

2016-01-19 03:50:09,007 INFO  [default] Mouse Move (x=391,y=294)

2016-01-19 03:50:09,007 INFO  [default] Mouse Move (x=393,y=294)

2016-01-19 03:50:09,007 INFO  [default] Mouse Move (x=393,y=293)

2016-01-19 03:50:09,007 INFO  [default] Mouse Move (x=394,y=293)

2016-01-19 03:50:09,024 INFO  [default] Mouse Move (x=395,y=293)

